node_element_id,labels,primary_label,business_id,name,properties_json
Dataset|dataset:health,Dataset,Dataset,dataset:health,Health,"{""description"": ""Data from health surveys and administrative sources"", ""id"": ""dataset:health"", ""identifiable"": ""No (direct identifiers removed)"", ""linkable"": ""Yes (within DataLab, verify with custodian)"", ""name"": ""Health""}"
Dataset|dataset:education,Dataset,Dataset,dataset:education,Education,"{""description"": ""Data related to educational outcomes and participation"", ""id"": ""dataset:education"", ""identifiable"": ""No (direct identifiers removed)"", ""linkable"": ""Yes (within DataLab, verify with custodian)"", ""name"": ""Education""}"
Dataset|dataset:labour-force,Dataset,Dataset,dataset:labour-force,Labour Force,"{""description"": ""Employment, unemployment, and labour market statistics"", ""id"": ""dataset:labour-force"", ""identifiable"": ""No (direct identifiers removed)"", ""linkable"": ""Yes (within DataLab, verify with custodian)"", ""name"": ""Labour Force""}"
Dataset|dataset:aboriginal-and-torres-strait-islander-peoples,Dataset,Dataset,dataset:aboriginal-and-torres-strait-islander-peoples,Aboriginal and Torres Strait Islander Peoples,"{""description"": ""Data specific to Indigenous Australians"", ""id"": ""dataset:aboriginal-and-torres-strait-islander-peoples"", ""identifiable"": ""No (direct identifiers removed)"", ""linkable"": ""Yes (within DataLab, verify with custodian)"", ""name"": ""Aboriginal and Torres Strait Islander Peoples""}"
Dataset|dataset:migrants,Dataset,Dataset,dataset:migrants,Migrants,"{""description"": ""Data related to migration and settlement"", ""id"": ""dataset:migrants"", ""identifiable"": ""No (direct identifiers removed)"", ""linkable"": ""Yes (within DataLab, verify with custodian)"", ""name"": ""Migrants""}"
Dataset|dataset:crime,Dataset,Dataset,dataset:crime,Crime,"{""description"": ""Data on criminal justice and victimisation"", ""id"": ""dataset:crime"", ""identifiable"": ""No (direct identifiers removed)"", ""linkable"": ""Yes (within DataLab, verify with custodian)"", ""name"": ""Crime""}"
Dataset|dataset:business,Dataset,Dataset,dataset:business,Business,"{""description"": ""Data on Australian businesses and economic activity"", ""id"": ""dataset:business"", ""identifiable"": ""No (direct identifiers removed)"", ""linkable"": ""Yes (within DataLab, verify with custodian)"", ""name"": ""Business""}"
Dataset|dataset:disabilities-ageing-and-carers,Dataset,Dataset,dataset:disabilities-ageing-and-carers,"Disabilities, Ageing and Carers","{""description"": ""Data on individuals with disabilities, older persons, and carers"", ""id"": ""dataset:disabilities-ageing-and-carers"", ""identifiable"": ""No (direct identifiers removed)"", ""linkable"": ""Yes (within DataLab, verify with custodian)"", ""name"": ""Disabilities, Ageing and Carers""}"
Dataset|dataset:abs-survey-results,Dataset,Dataset,dataset:abs-survey-results,ABS Survey Results,"{""description"": ""Microdata from various ABS surveys"", ""id"": ""dataset:abs-survey-results"", ""identifiable"": ""No (direct identifiers removed)"", ""linkable"": ""Yes (within DataLab, verify with custodian)"", ""name"": ""ABS Survey Results""}"
Dataset|dataset:administrative-data,Dataset,Dataset,dataset:administrative-data,Administrative Data,"{""description"": ""Data collected by other organisations"", ""id"": ""dataset:administrative-data"", ""identifiable"": ""No (direct identifiers removed)"", ""linkable"": ""Yes (within DataLab, verify with custodian)"", ""name"": ""Administrative Data""}"
Dataset|dataset:integrated-datasets,Dataset,Dataset,dataset:integrated-datasets,Integrated Datasets,"{""description"": ""Datasets linked from multiple sources"", ""id"": ""dataset:integrated-datasets"", ""identifiable"": ""No (direct identifiers removed)"", ""linkable"": ""Yes (within DataLab, verify with custodian)"", ""name"": ""Integrated Datasets""}"
Dataset|dataset:national-health-survey,Dataset,Dataset,dataset:national-health-survey,National Health Survey,"{""description"": ""Provides a rich source of information on a wide range of health conditions, risk factors, and health service use."", ""id"": ""dataset:national-health-survey"", ""identifiable"": """", ""linkable"": """", ""name"": ""National Health Survey""}"
Dataset|dataset:national-aboriginal-and-torres-strait-islander-health-survey,Dataset,Dataset,dataset:national-aboriginal-and-torres-strait-islander-health-survey,National Aboriginal and Torres Strait Islander Health Survey,"{""description"": ""Collects information about the health of Aboriginal and Torres Strait Islander people, including long-term health conditions, risk factors, and social and emotional wellbeing."", ""id"": ""dataset:national-aboriginal-and-torres-strait-islander-health-survey"", ""identifiable"": """", ""linkable"": """", ""name"": ""National Aboriginal and Torres Strait Islander Health Survey""}"
Dataset|dataset:australian-health-survey,Dataset,Dataset,dataset:australian-health-survey,Australian Health Survey,"{""description"": ""A comprehensive survey that collected a range of information about health status, risk factors, and health service use."", ""id"": ""dataset:australian-health-survey"", ""identifiable"": """", ""linkable"": """", ""name"": ""Australian Health Survey""}"
Dataset|dataset:disability-ageing-and-carers-australia,Dataset,Dataset,dataset:disability-ageing-and-carers-australia,"Disability, Ageing and Carers, Australia","{""description"": ""Provides information about disability prevalence, the need for support, and the provision of care in Australia."", ""id"": ""dataset:disability-ageing-and-carers-australia"", ""identifiable"": """", ""linkable"": """", ""name"": ""Disability, Ageing and Carers, Australia""}"
Dataset|dataset:causes-of-death-australia,Dataset,Dataset,dataset:causes-of-death-australia,"Causes of Death, Australia","{""description"": ""Contains information on all deaths registered in Australia, including demographic information and cause of death."", ""id"": ""dataset:causes-of-death-australia"", ""identifiable"": """", ""linkable"": """", ""name"": ""Causes of Death, Australia""}"
Dataset|dataset:census-of-population-and-housing,Dataset,Dataset,dataset:census-of-population-and-housing,Census of Population and Housing,"{""description"": ""Provides a snapshot of Australia's people and their housing, with some health-related information."", ""id"": ""dataset:census-of-population-and-housing"", ""identifiable"": """", ""linkable"": """", ""name"": ""Census of Population and Housing""}"
Custodian|custodian:services-australia,Custodian,Custodian,custodian:services-australia,Services Australia,"{""contactAndApplicationPortal"": ""Information Release Assurance, Data and Analytics Engagement Branch, external.information.release@servicesaustralia.gov.au, (No specific application portal URL found, initial contact via email/post)"", ""ethicsAndGovernanceRequirements"": ""Any research involving humans or requiring access to personal information will require ethics approval. A Human Research Ethics Committee (HREC) registered with the National Health and Medical Research Council (NHMRC) is required. Services Australia's External Request Evaluation Committee may also be involved in internal review. Relevant legislation includes the National Health Act 1953 (particularly s 135AA), the Privacy Act 1988 (particularly s 13), the Health Insurance Act 1973, and the National Health (Privacy) Rules 2025 (which replace the 2021 Rules). Data governance is guided by Services Australia's internal privacy policy and the broader Australian Government Data Governance Framework. Key principles include data minimisation, data sharing agreements to restrict re-identification, and enhanced traceability requirements. (verify specific HREC requirements and if Services Australia has its own ethics committee for external data requests)"", ""fullPathwayCardMarkdown"": ""## Pathway Card: Services Australia — Medicare Benefits Schedule (MBS) and Pharmaceutical Benefits Schedule (PBS) data custodian\n\n**Custodian Type:** Commonwealth\n\n**Jurisdiction:** Commonwealth\n\n**Primary Role:** Services Australia administers Medicare and Pharmaceutical Benefits Scheme (PBS) programs, collecting and holding sensitive health data. They support researchers and the public to access this data for health and welfare research outcomes, ensuring data provision aligns with legislative and privacy requirements.\n\n**Key Data Holdings:**\nDataset Name | Description | Identifiable? | Linkable?\n---|---|---|---\nMedicare Benefits Schedule (MBS) | Information on services that qualify for a benefit under the Health Insurance Act 1973 | Yes (with consent/strict conditions) | Yes (with consent/strict conditions)\nPharmaceutical Benefits Scheme (PBS) | Information on prescription medicines that qualify for a benefit under the National Health Act 1953 | Yes (with consent/strict conditions) | Yes (with consent/strict conditions)\n\n**Data Access Pathway — Step by Step:**\n1. Initial Inquiry — researcher — Email external.information.release@servicesaustralia.gov.au or post to Information Release Assurance, Data and Analytics Engagement Branch, Services Australia, PO Box 7788, Canberra BC ACT 2610, Australia — (verify timeline)\n2. Request Registration & Assessment — custodian — Reference number and documents to complete — (verify timeline)\n3. Document Submission — researcher — Completed documents — (verify timeline)\n4. Compliance Check — custodian — (verify what is needed) — (verify timeline)\n5. Decision & Data Release — custodian — (verify what is needed) — (verify timeline)\n6. Data Extraction & Quote — custodian — Quote for customized data extraction — (verify timeline)\n7. Quote Acceptance & Data Extraction — researcher/custodian — Acceptance of quote — (verify timeline)\n8. Quality Assurance & Invoicing — custodian — Invoice for payment — (verify timeline)\n9. Payment & Data Provision — researcher/custodian — Payment of invoice — (verify timeline)\n\n**Ethics and Governance Requirements:**\nAny research involving humans or requiring access to personal information will require ethics approval. A Human Research Ethics Committee (HREC) registered with the National Health and Medical Research Council (NHMRC) is required. Services Australia's External Request Evaluation Committee may also be involved in internal review. Relevant legislation includes the National Health Act 1953 (particularly s 135AA), the Privacy Act 1988 (particularly s 13), the Health Insurance Act 1973, and the National Health (Privacy) Rules 2025 (which replace the 2021 Rules). Data governance is guided by Services Australia's internal privacy policy and the broader Australian Government Data Governance Framework. Key principles include data minimisation, data sharing agreements to restrict re-identification, and enhanced traceability requirements. (verify specific HREC requirements and if Services Australia has its own ethics committee for external data requests)\n\n**Trusted Research Environment (TRE) / Secure Access:**\nNot explicitly stated that Services Australia provides a dedicated TRE for external researchers. Data is released under strict privacy and security controls. (verify if a specific TRE is required or available, e.g., through AIHW or other linked data custodians)\n\n**Contact and Application Portal:**\nPrimary contact: Information Release Assurance, Data and Analytics Engagement Branch\nEmail: external.information.release@servicesaustralia.gov.au\nApplication portal URL: (No specific application portal URL found, initial contact via email/post)\nKey documents / forms: (Specific form names not found, generally provided after initial inquiry)\n\n**Indicative Timeline:**\nStage: Initial assessment and processing: (verify duration)\nStage: Data extraction, liaison, consent/committee activities, quality assurance: (hourly time and materials fee applies, duration varies)\nStage: Clearance, approvals, invoicing: (verify duration)\n\n**Known Gaps / Verify with Custodian:**\n*   Exact application forms and their URLs.\n*   Specific HREC requirements for different types of data access.\n*   Detailed timelines for each step of the data access process.\n*   Whether a specific Trusted Research Environment (TRE) is provided or mandated for accessing unit-record data, or if researchers are expected to use their own secure environments.\n*   The specific criteria and process for determining if data is 'identifiable' or 'linkable' for research purposes.\n\n**Connections to Other Custodians / Pathways:**\nAustralian Institute of Health and Welfare (AIHW) — often links with Services Australia MBS/PBS data for broader health research and reporting; Department of Health and Aged Care — policy department involved in data release decisions; Other state/territory health departments — for cross-jurisdictional data linkage projects\n\n**Source URLs:**\nhttps://www.servicesaustralia.gov.au/statistical-information-and-data?context=22, https://www.oaic.gov.au/privacy/privacy-legislation/related-legislation/medicare-and-pharmaceutical-benefits"", ""gapsVerifyWithCustodian"": ""* Exact application forms and their URLs.\n* Specific HREC requirements for different types of data access.\n* Detailed timelines for each step of the data access process.\n* Whether a specific Trusted Research Environment (TRE) is provided or mandated for accessing unit-record data, or if researchers are expected to use their own secure environments.\n* The specific criteria and process for determining if data is 'identifiable' or 'linkable' for research purposes."", ""id"": ""custodian:services-australia"", ""indicativeTimeline"": ""Initial assessment and processing: (verify duration); Data extraction, liaison, consent/committee activities, quality assurance: (hourly time and materials fee applies, duration varies); Clearance, approvals, invoicing: (verify duration)"", ""mdPathwayCardMarkdown"": ""**Custodian Type:** Commonwealth\n\n**Jurisdiction:** Commonwealth\n\n**Primary Role:** Services Australia administers Medicare and Pharmaceutical Benefits Scheme (PBS) programs, collecting and holding sensitive health data. They support researchers and the public to access this data for health and welfare research outcomes, ensuring data provision aligns with legislative and privacy requirements.\n\n**Key Data Holdings:**\nDataset Name | Description | Identifiable? | Linkable?\n---|---|---|---\nMedicare Benefits Schedule (MBS) | Information on services that qualify for a benefit under the Health Insurance Act 1973 | Yes (with consent/strict conditions) | Yes (with consent/strict conditions)\nPharmaceutical Benefits Scheme (PBS) | Information on prescription medicines that qualify for a benefit under the National Health Act 1953 | Yes (with consent/strict conditions) | Yes (with consent/strict conditions)\n\n**Data Access Pathway — Step by Step:**\n1. Initial Inquiry — researcher — Email external.information.release@servicesaustralia.gov.au or post to Information Release Assurance, Data and Analytics Engagement Branch, Services Australia, PO Box 7788, Canberra BC ACT 2610, Australia — (verify timeline)\n2. Request Registration & Assessment — custodian — Reference number and documents to complete — (verify timeline)\n3. Document Submission — researcher — Completed documents — (verify timeline)\n4. Compliance Check — custodian — (verify what is needed) — (verify timeline)\n5. Decision & Data Release — custodian — (verify what is needed) — (verify timeline)\n6. Data Extraction & Quote — custodian — Quote for customized data extraction — (verify timeline)\n7. Quote Acceptance & Data Extraction — researcher/custodian — Acceptance of quote — (verify timeline)\n8. Quality Assurance & Invoicing — custodian — Invoice for payment — (verify timeline)\n9. Payment & Data Provision — researcher/custodian — Payment of invoice — (verify timeline)\n\n**Ethics and Governance Requirements:**\nAny research involving humans or requiring access to personal information will require ethics approval. A Human Research Ethics Committee (HREC) registered with the National Health and Medical Research Council (NHMRC) is required. Services Australia's External Request Evaluation Committee may also be involved in internal review. Relevant legislation includes the National Health Act 1953 (particularly s 135AA), the Privacy Act 1988 (particularly s 13), the Health Insurance Act 1973, and the National Health (Privacy) Rules 2025 (which replace the 2021 Rules). Data governance is guided by Services Australia's internal privacy policy and the broader Australian Government Data Governance Framework. Key principles include data minimisation, data sharing agreements to restrict re-identification, and enhanced traceability requirements. (verify specific HREC requirements and if Services Australia has its own ethics committee for external data requests)\n\n**Trusted Research Environment (TRE) / Secure Access:**\nNot explicitly stated that Services Australia provides a dedicated TRE for external researchers. Data is released under strict privacy and security controls. (verify if a specific TRE is required or available, e.g., through AIHW or other linked data custodians)\n\n**Contact and Application Portal:**\nPrimary contact: Information Release Assurance, Data and Analytics Engagement Branch\nEmail: external.information.release@servicesaustralia.gov.au\nApplication portal URL: (No specific application portal URL found, initial contact via email/post)\nKey documents / forms: (Specific form names not found, generally provided after initial inquiry)\n\n**Indicative Timeline:**\nStage: Initial assessment and processing: (verify duration)\nStage: Data extraction, liaison, consent/committee activities, quality assurance: (hourly time and materials fee applies, duration varies)\nStage: Clearance, approvals, invoicing: (verify duration)\n\n**Known Gaps / Verify with Custodian:**\n*   Exact application forms and their URLs.\n*   Specific HREC requirements for different types of data access.\n*   Detailed timelines for each step of the data access process.\n*   Whether a specific Trusted Research Environment (TRE) is provided or mandated for accessing unit-record data, or if researchers are expected to use their own secure environments.\n*   The specific criteria and process for determining if data is 'identifiable' or 'linkable' for research purposes.\n\n**Connections to Other Custodians / Pathways:**\nAustralian Institute of Health and Welfare (AIHW) — often links with Services Australia MBS/PBS data for broader health research and reporting; Department of Health and Aged Care — policy department involved in data release decisions; Other state/territory health departments — for cross-jurisdictional data linkage projects\n\n**Source URLs:**\nhttps://www.servicesaustralia.gov.au/statistical-information-and-data?context=22, https://www.oaic.gov.au/privacy/privacy-legislation/related-legislation/medicare-and-pharmaceutical-benefits\n\n---"", ""name"": ""Services Australia"", ""primaryRole"": ""Services Australia administers Medicare and Pharmaceutical Benefits Scheme (PBS) programs, collecting and holding sensitive health data. They support researchers and the public to access this data for health and welfare research outcomes, ensuring data provision aligns with legislative and privacy requirements."", ""subject"": ""Services Australia — Medicare Benefits Schedule (MBS) and Pharmaceutical Benefits Schedule (PBS) data custodian"", ""treSecureAccessPlatform"": ""Not explicitly stated that Services Australia provides a dedicated TRE for external researchers. Data is released under strict privacy and security controls. (verify if a specific TRE is required or available, e.g., through AIHW or other linked data custodians)""}"
