relationship_element_id,type,start_node_element_id,end_node_element_id,properties_json
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6924291024151904887,CONNECTED_TO,4:699adb08-f1e5-4be8-b17b-792b62a6747d:636,4:699adb08-f1e5-4be8-b17b-792b62a6747d:631,"{""matchScore"": 1.01, ""matchType"": ""alias_leading"", ""rawText"": ""Department of Health and Aged Care: Services Australia works with the Department of Health and Aged Care as the relevant policy department to ensure legislation and regulations allow the access, use, and disclosure of data. They also source MBS and PBS data from Services Australia for Medicare compliance purposes.\nAIHW: AIHW collects and publishes data related to MBS and PBS, often drawing on data originating from Services Australia.\nABS: Services Australia refers to the National Statistical Service website (which includes ABS) for integrating data from administrative or survey sources."", ""segment"": ""Department of Health and Aged Care: Services Australia works with the Department of Health and Aged Care as the relevant policy department to ensure legislation and regulations allow the access, use, and disclosure of data. They also source MBS and PBS data from Services Australia for Medicare compliance purposes""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6926542823965590137,CONNECTED_TO,4:699adb08-f1e5-4be8-b17b-792b62a6747d:636,4:699adb08-f1e5-4be8-b17b-792b62a6747d:633,"{""matchScore"": 1.01, ""matchType"": ""alias_leading"", ""rawText"": ""Department of Health and Aged Care: Services Australia works with the Department of Health and Aged Care as the relevant policy department to ensure legislation and regulations allow the access, use, and disclosure of data. They also source MBS and PBS data from Services Australia for Medicare compliance purposes.\nAIHW: AIHW collects and publishes data related to MBS and PBS, often drawing on data originating from Services Australia.\nABS: Services Australia refers to the National Statistical Service website (which includes ABS) for integrating data from administrative or survey sources."", ""segment"": ""AIHW: AIHW collects and publishes data related to MBS and PBS, often drawing on data originating from Services Australia""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1152928101676614268,CONNECTED_TO,4:699adb08-f1e5-4be8-b17b-792b62a6747d:636,4:699adb08-f1e5-4be8-b17b-792b62a6747d:644,"{""matchScore"": 1.01, ""matchType"": ""alias_leading"", ""rawText"": ""Department of Health and Aged Care: Services Australia works with the Department of Health and Aged Care as the relevant policy department to ensure legislation and regulations allow the access, use, and disclosure of data. They also source MBS and PBS data from Services Australia for Medicare compliance purposes.\nAIHW: AIHW collects and publishes data related to MBS and PBS, often drawing on data originating from Services Australia.\nABS: Services Australia refers to the National Statistical Service website (which includes ABS) for integrating data from administrative or survey sources."", ""segment"": ""ABS: Services Australia refers to the National Statistical Service website (which includes ABS) for integrating data from administrative or survey sources""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6926542823965590135,CONNECTED_TO,4:699adb08-f1e5-4be8-b17b-792b62a6747d:637,4:699adb08-f1e5-4be8-b17b-792b62a6747d:631,"{""matchScore"": 1.01, ""matchType"": ""alias_leading"", ""rawText"": ""Australian Institute of Health and Welfare (AIHW): TGA plays a key role in the National Medicines Policy, which AIHW reports on.\nDepartment of Health and Aged Care: TGA is part of the Australian Government Department of Health and Aged Care.\nNHMRC/HRECs: Human Research Ethics Committees (HRECs) register with the National Health and Medical Research Council (NHMRC) and are involved in TGA-regulated clinical trials."", ""segment"": ""Department of Health and Aged Care: TGA is part of the Australian Government Department of Health and Aged Care""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6928794623779275385,CONNECTED_TO,4:699adb08-f1e5-4be8-b17b-792b62a6747d:637,4:699adb08-f1e5-4be8-b17b-792b62a6747d:633,"{""matchScore"": 1.02, ""matchType"": ""name_leading"", ""rawText"": ""Australian Institute of Health and Welfare (AIHW): TGA plays a key role in the National Medicines Policy, which AIHW reports on.\nDepartment of Health and Aged Care: TGA is part of the Australian Government Department of Health and Aged Care.\nNHMRC/HRECs: Human Research Ethics Committees (HRECs) register with the National Health and Medical Research Council (NHMRC) and are involved in TGA-regulated clinical trials."", ""segment"": ""Australian Institute of Health and Welfare (AIHW): TGA plays a key role in the National Medicines Policy, which AIHW reports on""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1152928101676614269,CONNECTED_TO,4:699adb08-f1e5-4be8-b17b-792b62a6747d:637,4:699adb08-f1e5-4be8-b17b-792b62a6747d:641,"{""matchScore"": 1.01, ""matchType"": ""alias_leading"", ""rawText"": ""Australian Institute of Health and Welfare (AIHW): TGA plays a key role in the National Medicines Policy, which AIHW reports on.\nDepartment of Health and Aged Care: TGA is part of the Australian Government Department of Health and Aged Care.\nNHMRC/HRECs: Human Research Ethics Committees (HRECs) register with the National Health and Medical Research Council (NHMRC) and are involved in TGA-regulated clinical trials."", ""segment"": ""NHMRC/HRECs: Human Research Ethics Committees (HRECs) register with the National Health and Medical Research Council (NHMRC) and are involved in TGA-regulated clinical trials""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6924291024151904885,CONNECTED_TO,4:699adb08-f1e5-4be8-b17b-792b62a6747d:638,4:699adb08-f1e5-4be8-b17b-792b62a6747d:629,"{""matchScore"": 1.01, ""matchType"": ""alias_leading"", ""rawText"": ""Department of Health and Aged Care: funding for the program\nRACGP: MedicineInsight is GP practice longitudinal prescribing and clinical data, RACGP is a key partner in general practice\nACSQHC: The Australian Commission on Safety and Quality in Health Care is the custodian of the MedicineInsight program"", ""segment"": ""ACSQHC: The Australian Commission on Safety and Quality in Health Care is the custodian of the MedicineInsight program""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6928794623779275383,CONNECTED_TO,4:699adb08-f1e5-4be8-b17b-792b62a6747d:638,4:699adb08-f1e5-4be8-b17b-792b62a6747d:631,"{""matchScore"": 1.01, ""matchType"": ""alias_leading"", ""rawText"": ""Department of Health and Aged Care: funding for the program\nRACGP: MedicineInsight is GP practice longitudinal prescribing and clinical data, RACGP is a key partner in general practice\nACSQHC: The Australian Commission on Safety and Quality in Health Care is the custodian of the MedicineInsight program"", ""segment"": ""Department of Health and Aged Care: funding for the program""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1159683501117670015,CONNECTED_TO,4:699adb08-f1e5-4be8-b17b-792b62a6747d:639,4:699adb08-f1e5-4be8-b17b-792b62a6747d:0,"{""matchScore"": 0.96, ""matchType"": ""alias_exact"", ""rawText"": ""AIHW: PHRN supported the development of the National Health Data Hub, which is managed by AIHW.\nNSW Health: PHRN delivers coordinated data linkage infrastructure through partners in state governments, including NSW Health.\nWA Health: PHRN delivers coordinated data linkage infrastructure through partners in state governments, including WA Health.\nSA Health/SA NT DataLink: PHRN delivers coordinated data linkage infrastructure through partners in state governments, including SA Health.\nTasmanian DoH/TDLU: PHRN delivers coordinated data linkage infrastructure through partners in state governments, including Tasmanian Government Department of Health.\nQueensland Health: PHRN delivers coordinated data linkage infrastructure through partners in state governments, including Queensland Government Department of Health.\nDepartment of Health and Aged Care: PHRN receives core funding from the Australian Government’s National Collaborative Research Infrastructure Strategy (NCRIS) program, which is a Department of Health and Aged Care initiative."", ""segment"": ""Tasmanian DoH/TDLU: PHRN delivers coordinated data linkage infrastructure through partners in state governments, including Tasmanian Government Department of Health""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1157431701303984767,CONNECTED_TO,4:699adb08-f1e5-4be8-b17b-792b62a6747d:639,4:699adb08-f1e5-4be8-b17b-792b62a6747d:1026,"{""matchScore"": 1.02, ""matchType"": ""name_leading"", ""rawText"": ""AIHW: PHRN supported the development of the National Health Data Hub, which is managed by AIHW.\nNSW Health: PHRN delivers coordinated data linkage infrastructure through partners in state governments, including NSW Health.\nWA Health: PHRN delivers coordinated data linkage infrastructure through partners in state governments, including WA Health.\nSA Health/SA NT DataLink: PHRN delivers coordinated data linkage infrastructure through partners in state governments, including SA Health.\nTasmanian DoH/TDLU: PHRN delivers coordinated data linkage infrastructure through partners in state governments, including Tasmanian Government Department of Health.\nQueensland Health: PHRN delivers coordinated data linkage infrastructure through partners in state governments, including Queensland Government Department of Health.\nDepartment of Health and Aged Care: PHRN receives core funding from the Australian Government’s National Collaborative Research Infrastructure Strategy (NCRIS) program, which is a Department of Health and Aged Care initiative."", ""segment"": ""SA Health/SA NT DataLink: PHRN delivers coordinated data linkage infrastructure through partners in state governments, including SA Health""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1164187100745040511,CONNECTED_TO,4:699adb08-f1e5-4be8-b17b-792b62a6747d:639,4:699adb08-f1e5-4be8-b17b-792b62a6747d:631,"{""matchScore"": 1.01, ""matchType"": ""alias_leading"", ""rawText"": ""AIHW: PHRN supported the development of the National Health Data Hub, which is managed by AIHW.\nNSW Health: PHRN delivers coordinated data linkage infrastructure through partners in state governments, including NSW Health.\nWA Health: PHRN delivers coordinated data linkage infrastructure through partners in state governments, including WA Health.\nSA Health/SA NT DataLink: PHRN delivers coordinated data linkage infrastructure through partners in state governments, including SA Health.\nTasmanian DoH/TDLU: PHRN delivers coordinated data linkage infrastructure through partners in state governments, including Tasmanian Government Department of Health.\nQueensland Health: PHRN delivers coordinated data linkage infrastructure through partners in state governments, including Queensland Government Department of Health.\nDepartment of Health and Aged Care: PHRN receives core funding from the Australian Government’s National Collaborative Research Infrastructure Strategy (NCRIS) program, which is a Department of Health and Aged Care initiative."", ""segment"": ""Department of Health and Aged Care: PHRN receives core funding from the Australian Government’s National Collaborative Research Infrastructure Strategy (NCRIS) program, which is a Department of Health and Aged Care initiative""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:6931046423592960633,CONNECTED_TO,4:699adb08-f1e5-4be8-b17b-792b62a6747d:639,4:699adb08-f1e5-4be8-b17b-792b62a6747d:633,"{""matchScore"": 1.01, ""matchType"": ""alias_leading"", ""rawText"": ""AIHW: PHRN supported the development of the National Health Data Hub, which is managed by AIHW.\nNSW Health: PHRN delivers coordinated data linkage infrastructure through partners in state governments, including NSW Health.\nWA Health: PHRN delivers coordinated data linkage infrastructure through partners in state governments, including WA Health.\nSA Health/SA NT DataLink: PHRN delivers coordinated data linkage infrastructure through partners in state governments, including SA Health.\nTasmanian DoH/TDLU: PHRN delivers coordinated data linkage infrastructure through partners in state governments, including Tasmanian Government Department of Health.\nQueensland Health: PHRN delivers coordinated data linkage infrastructure through partners in state governments, including Queensland Government Department of Health.\nDepartment of Health and Aged Care: PHRN receives core funding from the Australian Government’s National Collaborative Research Infrastructure Strategy (NCRIS) program, which is a Department of Health and Aged Care initiative."", ""segment"": ""AIHW: PHRN supported the development of the National Health Data Hub, which is managed by AIHW""}"
5:699adb08-f1e5-4be8-b17b-792b62a6747d:1152928101676614271,CONNECTED_TO,4:699adb08-f1e5-4be8-b17b-792b62a6747d:639,4:699adb08-f1e5-4be8-b17b-792b62a6747d:649,"{""matchScore"": 1.0, ""matchType"": ""override_force_accept"", ""rawText"": ""AIHW: PHRN supported the development of the National Health Data Hub, which is managed by AIHW.\nNSW Health: PHRN delivers coordinated data linkage infrastructure through partners in state governments, including NSW Health.\nWA Health: PHRN delivers coordinated data linkage infrastructure through partners in state governments, including WA Health.\nSA Health/SA NT DataLink: PHRN delivers coordinated data linkage infrastructure through partners in state governments, including SA Health.\nTasmanian DoH/TDLU: PHRN delivers coordinated data linkage infrastructure through partners in state governments, including Tasmanian Government Department of Health.\nQueensland Health: PHRN delivers coordinated data linkage infrastructure through partners in state governments, including Queensland Government Department of Health.\nDepartment of Health and Aged Care: PHRN receives core funding from the Australian Government’s National Collaborative Research Infrastructure Strategy (NCRIS) program, which is a Department of Health and Aged Care initiative."", ""segment"": ""NSW Health: PHRN delivers coordinated data linkage infrastructure through partners in state governments, including NSW Health""}"
