relationship_element_id,type,start_node_element_id,end_node_element_id,properties_json
"HAS_SOURCE|Custodian|custodian:apra|SourceURL|https://www.apra.gov.au/national-claims-and-policies-database-statistics,",HAS_SOURCE,Custodian|custodian:apra,"SourceURL|https://www.apra.gov.au/national-claims-and-policies-database-statistics,",{}
"HAS_SOURCE|Custodian|custodian:apra|SourceURL|https://www.apra.gov.au/operations-of-private-health-insurers-annual-report,",HAS_SOURCE,Custodian|custodian:apra,"SourceURL|https://www.apra.gov.au/operations-of-private-health-insurers-annual-report,",{}
"HAS_SOURCE|Custodian|custodian:apra|SourceURL|https://www.apra.gov.au/quarterly-private-health-insurance-statistics,",HAS_SOURCE,Custodian|custodian:apra,"SourceURL|https://www.apra.gov.au/quarterly-private-health-insurance-statistics,",{}
"HAS_SOURCE|Custodian|custodian:apra|SourceURL|https://www.apra.gov.au/statistics,",HAS_SOURCE,Custodian|custodian:apra,"SourceURL|https://www.apra.gov.au/statistics,",{}
HAS_DATASET|Custodian|custodian:apra|Dataset|dataset:quarterly-private-health-insurance-statistics|md,HAS_DATASET,Custodian|custodian:apra,Dataset|dataset:quarterly-private-health-insurance-statistics,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:apra|Dataset|dataset:annual-private-health-insurance-statistics|md,HAS_DATASET,Custodian|custodian:apra,Dataset|dataset:annual-private-health-insurance-statistics,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:apra|Dataset|dataset:national-claims-and-policies-database-statistics|md,HAS_DATASET,Custodian|custodian:apra,Dataset|dataset:national-claims-and-policies-database-statistics,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:apra|Dataset|dataset:quarterly-private-health-insurance-statistics|csv,HAS_DATASET,Custodian|custodian:apra,Dataset|dataset:quarterly-private-health-insurance-statistics,"{""source"": ""csv""}"
HAS_DATASET|Custodian|custodian:apra|Dataset|dataset:annual-private-health-insurance-statistics|csv,HAS_DATASET,Custodian|custodian:apra,Dataset|dataset:annual-private-health-insurance-statistics,"{""source"": ""csv""}"
HAS_DATASET|Custodian|custodian:apra|Dataset|dataset:national-claims-and-policies-database-statistics|csv,HAS_DATASET,Custodian|custodian:apra,Dataset|dataset:national-claims-and-policies-database-statistics,"{""source"": ""csv""}"
HAS_TYPE|Custodian|custodian:nsw-health-ministry-of-health-nsw|CustodianType|State — NSW,HAS_TYPE,Custodian|custodian:nsw-health-ministry-of-health-nsw,CustodianType|State — NSW,{}
IN_JURISDICTION|Custodian|custodian:nsw-health-ministry-of-health-nsw|Jurisdiction|New South Wales,IN_JURISDICTION,Custodian|custodian:nsw-health-ministry-of-health-nsw,Jurisdiction|New South Wales,{}
OFFERS_LINE|Custodian|custodian:nsw-health-ministry-of-health-nsw|ProcessLine|line:custodian:nsw-health-ministry-of-health-nsw,OFFERS_LINE,Custodian|custodian:nsw-health-ministry-of-health-nsw,ProcessLine|line:custodian:nsw-health-ministry-of-health-nsw,{}
HAS_STEP|ProcessLine|line:custodian:nsw-health-ministry-of-health-nsw|PathwayStep|step:custodian:nsw-health-ministry-of-health-nsw:1,HAS_STEP,ProcessLine|line:custodian:nsw-health-ministry-of-health-nsw,PathwayStep|step:custodian:nsw-health-ministry-of-health-nsw:1,"{""lane"": ""Researcher"", ""order"": 1}"
HAS_STEP|ProcessLine|line:custodian:nsw-health-ministry-of-health-nsw|PathwayStep|step:custodian:nsw-health-ministry-of-health-nsw:2,HAS_STEP,ProcessLine|line:custodian:nsw-health-ministry-of-health-nsw,PathwayStep|step:custodian:nsw-health-ministry-of-health-nsw:2,"{""lane"": ""Researcher"", ""order"": 2}"
HAS_STEP|ProcessLine|line:custodian:nsw-health-ministry-of-health-nsw|PathwayStep|step:custodian:nsw-health-ministry-of-health-nsw:3,HAS_STEP,ProcessLine|line:custodian:nsw-health-ministry-of-health-nsw,PathwayStep|step:custodian:nsw-health-ministry-of-health-nsw:3,"{""lane"": ""Custodian"", ""order"": 3}"
HAS_STEP|ProcessLine|line:custodian:nsw-health-ministry-of-health-nsw|PathwayStep|step:custodian:nsw-health-ministry-of-health-nsw:4,HAS_STEP,ProcessLine|line:custodian:nsw-health-ministry-of-health-nsw,PathwayStep|step:custodian:nsw-health-ministry-of-health-nsw:4,"{""lane"": ""Researcher"", ""order"": 4}"
HAS_STEP|ProcessLine|line:custodian:nsw-health-ministry-of-health-nsw|PathwayStep|step:custodian:nsw-health-ministry-of-health-nsw:5,HAS_STEP,ProcessLine|line:custodian:nsw-health-ministry-of-health-nsw,PathwayStep|step:custodian:nsw-health-ministry-of-health-nsw:5,"{""lane"": ""Researcher"", ""order"": 5}"
HAS_SOURCE|Custodian|custodian:nsw-health-ministry-of-health-nsw|SourceURL|https://aci.health.nsw.gov.au/networks/trauma/data/request,HAS_SOURCE,Custodian|custodian:nsw-health-ministry-of-health-nsw,SourceURL|https://aci.health.nsw.gov.au/networks/trauma/data/request,{}
"HAS_SOURCE|Custodian|custodian:nsw-health-ministry-of-health-nsw|SourceURL|https://aci.health.nsw.gov.au/support-for-innovation/data-requests,",HAS_SOURCE,Custodian|custodian:nsw-health-ministry-of-health-nsw,"SourceURL|https://aci.health.nsw.gov.au/support-for-innovation/data-requests,",{}
"HAS_SOURCE|Custodian|custodian:nsw-health-ministry-of-health-nsw|SourceURL|https://atlaslongitudinaldatasets.ac.uk/datasets/apdc,",HAS_SOURCE,Custodian|custodian:nsw-health-ministry-of-health-nsw,"SourceURL|https://atlaslongitudinaldatasets.ac.uk/datasets/apdc,",{}
"HAS_SOURCE|Custodian|custodian:nsw-health-ministry-of-health-nsw|SourceURL|https://metadata.phrn.org.au/dataset/APDC-nsw,",HAS_SOURCE,Custodian|custodian:nsw-health-ministry-of-health-nsw,"SourceURL|https://metadata.phrn.org.au/dataset/APDC-nsw,",{}
"HAS_SOURCE|Custodian|custodian:nsw-health-ministry-of-health-nsw|SourceURL|https://pmc.ncbi.nlm.nih.gov/articles/PMC8142947/,",HAS_SOURCE,Custodian|custodian:nsw-health-ministry-of-health-nsw,"SourceURL|https://pmc.ncbi.nlm.nih.gov/articles/PMC8142947/,",{}
"HAS_SOURCE|Custodian|custodian:nsw-health-ministry-of-health-nsw|SourceURL|https://www.health.nsw.gov.au/data/sharing/Pages/secure-access-environments.aspx,",HAS_SOURCE,Custodian|custodian:nsw-health-ministry-of-health-nsw,"SourceURL|https://www.health.nsw.gov.au/data/sharing/Pages/secure-access-environments.aspx,",{}
"HAS_SOURCE|Custodian|custodian:nsw-health-ministry-of-health-nsw|SourceURL|https://www1.health.nsw.gov.au/pds/Pages/doc.aspx?dn=GL2019_002,",HAS_SOURCE,Custodian|custodian:nsw-health-ministry-of-health-nsw,"SourceURL|https://www1.health.nsw.gov.au/pds/Pages/doc.aspx?dn=GL2019_002,",{}
HAS_DATASET|Custodian|custodian:nsw-health-ministry-of-health-nsw|Dataset|dataset:nsw-admitted-patient-data-collection-apdc|md,HAS_DATASET,Custodian|custodian:nsw-health-ministry-of-health-nsw,Dataset|dataset:nsw-admitted-patient-data-collection-apdc,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:nsw-health-ministry-of-health-nsw|Dataset|dataset:emergency-department-data-collection-eddc|md,HAS_DATASET,Custodian|custodian:nsw-health-ministry-of-health-nsw,Dataset|dataset:emergency-department-data-collection-eddc,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:nsw-health-ministry-of-health-nsw|Dataset|dataset:perinatal-data-collection|md,HAS_DATASET,Custodian|custodian:nsw-health-ministry-of-health-nsw,Dataset|dataset:perinatal-data-collection,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:nsw-health-ministry-of-health-nsw|Dataset|dataset:mental-health-data|md,HAS_DATASET,Custodian|custodian:nsw-health-ministry-of-health-nsw,Dataset|dataset:mental-health-data,"{""source"": ""md""}"
HAS_DATASET|Custodian|custodian:nsw-health-ministry-of-health-nsw|Dataset|dataset:nsw-admitted-patient-data-collection|csv,HAS_DATASET,Custodian|custodian:nsw-health-ministry-of-health-nsw,Dataset|dataset:nsw-admitted-patient-data-collection,"{""source"": ""csv""}"
HAS_DATASET|Custodian|custodian:nsw-health-ministry-of-health-nsw|Dataset|dataset:emergency-department-data-collection|csv,HAS_DATASET,Custodian|custodian:nsw-health-ministry-of-health-nsw,Dataset|dataset:emergency-department-data-collection,"{""source"": ""csv""}"
HAS_DATASET|Custodian|custodian:nsw-health-ministry-of-health-nsw|Dataset|dataset:perinatal-data-collection|csv,HAS_DATASET,Custodian|custodian:nsw-health-ministry-of-health-nsw,Dataset|dataset:perinatal-data-collection,"{""source"": ""csv""}"
HAS_DATASET|Custodian|custodian:nsw-health-ministry-of-health-nsw|Dataset|dataset:mental-health-data|csv,HAS_DATASET,Custodian|custodian:nsw-health-ministry-of-health-nsw,Dataset|dataset:mental-health-data,"{""source"": ""csv""}"
HAS_TYPE|Custodian|custodian:cherel|CustodianType|State — NSW,HAS_TYPE,Custodian|custodian:cherel,CustodianType|State — NSW,{}
HAS_TYPE|Custodian|custodian:cherel|CustodianType|State — ACT,HAS_TYPE,Custodian|custodian:cherel,CustodianType|State — ACT,{}
HAS_TYPE|Custodian|custodian:cherel|CustodianType|Cross-jurisdictional,HAS_TYPE,Custodian|custodian:cherel,CustodianType|Cross-jurisdictional,{}
IN_JURISDICTION|Custodian|custodian:cherel|Jurisdiction|New South Wales,IN_JURISDICTION,Custodian|custodian:cherel,Jurisdiction|New South Wales,{}
IN_JURISDICTION|Custodian|custodian:cherel|Jurisdiction|Australian Capital Territory,IN_JURISDICTION,Custodian|custodian:cherel,Jurisdiction|Australian Capital Territory,{}
OFFERS_LINE|Custodian|custodian:cherel|ProcessLine|line:custodian:cherel,OFFERS_LINE,Custodian|custodian:cherel,ProcessLine|line:custodian:cherel,{}
HAS_STEP|ProcessLine|line:custodian:cherel|PathwayStep|step:custodian:cherel:1,HAS_STEP,ProcessLine|line:custodian:cherel,PathwayStep|step:custodian:cherel:1,"{""lane"": ""Researcher"", ""order"": 1}"
HAS_STEP|ProcessLine|line:custodian:cherel|PathwayStep|step:custodian:cherel:2,HAS_STEP,ProcessLine|line:custodian:cherel,PathwayStep|step:custodian:cherel:2,"{""lane"": ""Researcher"", ""order"": 2}"
HAS_STEP|ProcessLine|line:custodian:cherel|PathwayStep|step:custodian:cherel:3,HAS_STEP,ProcessLine|line:custodian:cherel,PathwayStep|step:custodian:cherel:3,"{""lane"": ""Researcher"", ""order"": 3}"
HAS_STEP|ProcessLine|line:custodian:cherel|PathwayStep|step:custodian:cherel:4,HAS_STEP,ProcessLine|line:custodian:cherel,PathwayStep|step:custodian:cherel:4,"{""lane"": ""Custodian"", ""order"": 4}"
HAS_STEP|ProcessLine|line:custodian:cherel|PathwayStep|step:custodian:cherel:5,HAS_STEP,ProcessLine|line:custodian:cherel,PathwayStep|step:custodian:cherel:5,"{""lane"": ""EthicsRegulatory"", ""order"": 5}"
HAS_STEP|ProcessLine|line:custodian:cherel|PathwayStep|step:custodian:cherel:6,HAS_STEP,ProcessLine|line:custodian:cherel,PathwayStep|step:custodian:cherel:6,"{""lane"": ""Researcher"", ""order"": 6}"
HAS_STEP|ProcessLine|line:custodian:cherel|PathwayStep|step:custodian:cherel:7,HAS_STEP,ProcessLine|line:custodian:cherel,PathwayStep|step:custodian:cherel:7,"{""lane"": ""Researcher"", ""order"": 7}"
"HAS_SOURCE|Custodian|custodian:cherel|SourceURL|https://www.cherel.org.au/,https://www.cherel.org.au/datasets,https://www.cherel.org.au/apply,https://www.cherel.org.au/media/54397/guide-to-applying-for-linked-data_v1_published17jan2025.pdf,https://www.saxinstitute.org.au/wp-content/uploads/CUPL-Governance-Framework.pdf,https://www.health.nsw.gov.au/lumos/Publications/data-governance-framework.pdf,https://www.phrn.org.au/data/how-to-apply/application/",HAS_SOURCE,Custodian|custodian:cherel,"SourceURL|https://www.cherel.org.au/,https://www.cherel.org.au/datasets,https://www.cherel.org.au/apply,https://www.cherel.org.au/media/54397/guide-to-applying-for-linked-data_v1_published17jan2025.pdf,https://www.saxinstitute.org.au/wp-content/uploads/CUPL-Governance-Framework.pdf,https://www.health.nsw.gov.au/lumos/Publications/data-governance-framework.pdf,https://www.phrn.org.au/data/how-to-apply/application/",{}
HAS_DATASET|Custodian|custodian:cherel|Dataset|dataset:nsw-admitted-patient-data-collection|csv,HAS_DATASET,Custodian|custodian:cherel,Dataset|dataset:nsw-admitted-patient-data-collection,"{""source"": ""csv""}"
HAS_DATASET|Custodian|custodian:cherel|Dataset|dataset:nsw-ambulance-data-collections-nsw-birth-registration-data-collection-nsw-cancer-registry|csv,HAS_DATASET,Custodian|custodian:cherel,Dataset|dataset:nsw-ambulance-data-collections-nsw-birth-registration-data-collection-nsw-cancer-registry,"{""source"": ""csv""}"
HAS_DATASET|Custodian|custodian:cherel|Dataset|dataset:nsw-emergency-department-data-collection|csv,HAS_DATASET,Custodian|custodian:cherel,Dataset|dataset:nsw-emergency-department-data-collection,"{""source"": ""csv""}"
HAS_DATASET|Custodian|custodian:cherel|Dataset|dataset:nsw-mental-health-ambulatory-data-collection-nsw-mortality-data-nsw-notifiable-conditions-information-management-system|csv,HAS_DATASET,Custodian|custodian:cherel,Dataset|dataset:nsw-mental-health-ambulatory-data-collection-nsw-mortality-data-nsw-notifiable-conditions-information-management-system,"{""source"": ""csv""}"
HAS_DATASET|Custodian|custodian:cherel|Dataset|dataset:nsw-pap-test-register-nsw-perinatal-data-collection|csv,HAS_DATASET,Custodian|custodian:cherel,Dataset|dataset:nsw-pap-test-register-nsw-perinatal-data-collection,"{""source"": ""csv""}"
HAS_DATASET|Custodian|custodian:cherel|Dataset|dataset:nsw-perinatal-death-review-database-the-45-and-up-study-act-admitted-patient-care-act-birth-registration-data-act-cancer-registry-act-emergency-department-data-collection-act-mortality-data-act-notifiable-diseases-management-system-act-maternal-perinatal-data-collection-the-australian-early-development-census|csv,HAS_DATASET,Custodian|custodian:cherel,Dataset|dataset:nsw-perinatal-death-review-database-the-45-and-up-study-act-admitted-patient-care-act-birth-registration-data-act-cancer-registry-act-emergency-department-data-collection-act-mortality-data-act-notifiable-diseases-management-system-act-maternal-perinatal-data-collection-the-australian-early-development-census,"{""source"": ""csv""}"
HAS_DATASET|Custodian|custodian:cherel|Dataset|dataset:breastscreen-nsw-act-kindergarten-health-check-the-australian-and-new-zealand-dialysis-and-transplant-registry|csv,HAS_DATASET,Custodian|custodian:cherel,Dataset|dataset:breastscreen-nsw-act-kindergarten-health-check-the-australian-and-new-zealand-dialysis-and-transplant-registry,"{""source"": ""csv""}"
HAS_DATASET|Custodian|custodian:cherel|Dataset|dataset:nsw-controlled-drugs-data-collection|csv,HAS_DATASET,Custodian|custodian:cherel,Dataset|dataset:nsw-controlled-drugs-data-collection,"{""source"": ""csv""}"
HAS_DATASET|Custodian|custodian:cherel|Dataset|dataset:the-nsw-bureau-of-crime-statistics-and-research-reoffending-data-collection|csv,HAS_DATASET,Custodian|custodian:cherel,Dataset|dataset:the-nsw-bureau-of-crime-statistics-and-research-reoffending-data-collection,"{""source"": ""csv""}"
HAS_DATASET|Custodian|custodian:cherel|Dataset|dataset:nsw-non-admitted-patient-data-collection|csv,HAS_DATASET,Custodian|custodian:cherel,Dataset|dataset:nsw-non-admitted-patient-data-collection,"{""source"": ""csv""}"
HAS_DATASET|Custodian|custodian:cherel|Dataset|dataset:act-ambulance-data-collections|csv,HAS_DATASET,Custodian|custodian:cherel,Dataset|dataset:act-ambulance-data-collections,"{""source"": ""csv""}"
HAS_TYPE|Custodian|custodian:cancer-institute-nsw|CustodianType|State - NSW,HAS_TYPE,Custodian|custodian:cancer-institute-nsw,CustodianType|State - NSW,{}
IN_JURISDICTION|Custodian|custodian:cancer-institute-nsw|Jurisdiction|New South Wales,IN_JURISDICTION,Custodian|custodian:cancer-institute-nsw,Jurisdiction|New South Wales,{}
OFFERS_LINE|Custodian|custodian:cancer-institute-nsw|ProcessLine|line:custodian:cancer-institute-nsw,OFFERS_LINE,Custodian|custodian:cancer-institute-nsw,ProcessLine|line:custodian:cancer-institute-nsw,{}
HAS_STEP|ProcessLine|line:custodian:cancer-institute-nsw|PathwayStep|step:custodian:cancer-institute-nsw:1,HAS_STEP,ProcessLine|line:custodian:cancer-institute-nsw,PathwayStep|step:custodian:cancer-institute-nsw:1,"{""lane"": ""Researcher"", ""order"": 1}"
HAS_STEP|ProcessLine|line:custodian:cancer-institute-nsw|PathwayStep|step:custodian:cancer-institute-nsw:2,HAS_STEP,ProcessLine|line:custodian:cancer-institute-nsw,PathwayStep|step:custodian:cancer-institute-nsw:2,"{""lane"": ""Researcher"", ""order"": 2}"
HAS_STEP|ProcessLine|line:custodian:cancer-institute-nsw|PathwayStep|step:custodian:cancer-institute-nsw:3,HAS_STEP,ProcessLine|line:custodian:cancer-institute-nsw,PathwayStep|step:custodian:cancer-institute-nsw:3,"{""lane"": ""EthicsRegulatory"", ""order"": 3}"
HAS_STEP|ProcessLine|line:custodian:cancer-institute-nsw|PathwayStep|step:custodian:cancer-institute-nsw:4,HAS_STEP,ProcessLine|line:custodian:cancer-institute-nsw,PathwayStep|step:custodian:cancer-institute-nsw:4,"{""lane"": ""Custodian"", ""order"": 4}"
"HAS_SOURCE|Custodian|custodian:cancer-institute-nsw|SourceURL|https://www.cancer.nsw.gov.au/about-cancer/document-library/data-access-policy,",HAS_SOURCE,Custodian|custodian:cancer-institute-nsw,"SourceURL|https://www.cancer.nsw.gov.au/about-cancer/document-library/data-access-policy,",{}
"HAS_SOURCE|Custodian|custodian:cancer-institute-nsw|SourceURL|https://www.cancer.nsw.gov.au/research-and-data/cancer-data-and-statistics/data-available-on-request,",HAS_SOURCE,Custodian|custodian:cancer-institute-nsw,"SourceURL|https://www.cancer.nsw.gov.au/research-and-data/cancer-data-and-statistics/data-available-on-request,",{}
